[3.95016746e-01 8.95048597e-01 2.07001881e-01 2.71567716e+02],[-0.8536784   0.44087669 -0.27723804 26.79828015],[-3.39403818e-01 -6.71993692e-02  9.38237333e-01 -2.19392990e+02],[0. 0. 0. 1.]
[3.95096559e-01 8.94317863e-01 2.09986355e-01 2.72462069e+02],[-0.85610588  0.44134761 -0.26887732 24.78880297],[-3.33138768e-01 -7.35380474e-02  9.40005700e-01 -2.20316155e+02],[0. 0. 0. 1.]
[3.92938149e-01 8.95566039e-01 2.08712915e-01 2.73355747e+02],[-0.85746693  0.43883261 -0.26865667 22.79722878],[-3.32189828e-01 -7.33989656e-02  9.40352333e-01 -2.21229944e+02],[0. 0. 0. 1.]
[3.91510200e-01 8.96490382e-01 2.07424102e-01 2.74245354e+02],[-0.85935536  0.43681444 -0.26589754 20.81330644],[-3.28980434e-01 -7.41494138e-02  9.41421127e-01 -2.22132940e+02],[0. 0. 0. 1.]
[3.96007745e-01 8.93206457e-01 2.12979088e-01 2.75120095e+02],[-0.85795339  0.44257595 -0.26084958 18.84344596],[-3.27251952e-01 -7.94276775e-02  9.41593014e-01 -2.23027653e+02],[0. 0. 0. 1.]
[4.03033757e-01 8.89405354e-01 2.15689377e-01 2.75994489e+02],[-0.85411737  0.4501932  -0.26040275 16.9334521 ],[-3.28705494e-01 -7.92729440e-02  9.41099622e-01 -2.23903230e+02],[0. 0. 0. 1.]
[4.04141968e-01 8.89089565e-01 2.14916299e-01 2.76844768e+02],[-0.8530139   0.45115847 -0.26234201 15.09352698],[-3.30206848e-01 -7.73031748e-02  9.40737826e-01 -2.24751029e+02],[0. 0. 0. 1.]
[4.06236101e-01 8.89143215e-01 2.10704945e-01 2.77671158e+02],[-0.85212374  0.45188075 -0.26398658 13.32862275],[-3.29935381e-01 -7.23058092e-02  9.41230320e-01 -2.25572589e+02],[0. 0. 0. 1.]
[4.06305214e-01 8.90173629e-01 2.06172217e-01 2.78469612e+02],[-0.85209727  0.45059435 -0.26626111 11.63382421],[-3.29918658e-01 -6.74955040e-02  9.41593350e-01 -2.26359980e+02],[0. 0. 0. 1.]
[4.09439835e-01 8.89312298e-01 2.03672920e-01 2.79374365e+02],[-0.85375632  0.45218611 -0.25812377  9.69192973],[-3.21650705e-01 -6.82008888e-02  9.44398996e-01 -2.27245890e+02],[0. 0. 0. 1.]
[4.12517180e-01 8.87890327e-01 2.03667239e-01 2.80220848e+02],[-0.85352746  0.45485312 -0.25416433  7.8905429 ],[-3.18308726e-01 -6.89884309e-02  9.45473507e-01 -2.28059116e+02],[0. 0. 0. 1.]
[4.13481002e-01 8.89082110e-01 1.96383459e-01 2.81112055e+02],[-0.85492834  0.45330661 -0.25221153  6.0090202 ],[-3.13258676e-01 -6.36091094e-02  9.47535162e-01 -2.28903914e+02],[0. 0. 0. 1.]
[4.06449183e-01 8.90736137e-01 2.03440890e-01 2.81941583e+02],[-0.85678857  0.44891434 -0.25375041  4.1629447 ],[-3.17352192e-01 -7.11691822e-02  9.45633404e-01 -2.29709879e+02],[0. 0. 0. 1.]
[3.80604663e-01 9.01224748e-01 2.07205317e-01 2.82679550e+02],[-0.8711513   0.4246004  -0.24659668  2.34701154],[-3.10218490e-01 -8.66513350e-02  9.46707999e-01 -2.30483732e+02],[0. 0. 0. 1.]
[3.21756803e-01 9.19669793e-01 2.25122259e-01 2.83243111e+02],[-0.89613159  0.37255183 -0.24114999  0.49109406],[-3.05648068e-01 -1.24147518e-01  9.44016235e-01 -2.31218376e+02],[0. 0. 0. 1.]
[2.01593115e-01 9.48323721e-01 2.45035378e-01 2.83533728e+02],[-0.93782057  0.25905913 -0.23104316 -1.4216281 ],[-2.82582365e-01 -1.83222506e-01  9.41582030e-01 -2.31885745e+02],[0. 0. 0. 1.]
[-1.36251643e-01  9.54598250e-01  2.64910683e-01  2.83022571e+02],[-0.96669338 -0.06963199 -0.24628296 -3.4435484 ],[-2.16655027e-01 -2.89643861e-01  9.32291281e-01 -2.32413055e+02],[0. 0. 0. 1.]
[ -0.47983984   0.82663778   0.29397911 281.69889075],[-0.87048325 -0.40670109 -0.27722399 -5.28860565],[-1.09602201e-01 -3.88927000e-01  9.14725722e-01 -2.32622419e+02],[0. 0. 0. 1.]
[ -0.68256988   0.67252401   0.28602414 280.03729918],[-0.73081967 -0.62864947 -0.26589935 -6.83622194],[ 9.85228543e-04 -3.90526953e-01  9.20590967e-01 -2.32668901e+02],[0. 0. 0. 1.]
[ -0.79366043   0.53823783   0.28355451 278.13013069],[-0.60574795 -0.74231617 -0.28641949 -8.101938  ],[ 5.63252983e-02 -3.99082379e-01  9.15183433e-01 -2.32564955e+02],[0. 0. 0. 1.]
[ -0.84290776   0.4557252    0.28604377 276.24534738],[-0.53002292 -0.79479781 -0.29558778 -9.15151819],[ 9.26401636e-02 -4.00762996e-01  9.11486051e-01 -2.32412757e+02],[0. 0. 0. 1.]
[ -0.86004744   0.41643845   0.29478368 274.14180609],[ -0.49481037  -0.82167684  -0.28286016 -10.27036922],[ 1.24423072e-01 -3.89135180e-01  9.12739125e-01 -2.32220928e+02],[0. 0. 0. 1.]
[ -0.87501447   0.38270299   0.29645926 272.33640049],[ -0.46158391  -0.84415532  -0.27265746 -11.16134265],[ 1.45910839e-01 -3.75420044e-01  9.15297666e-01 -2.32016772e+02],[0. 0. 0. 1.]
[ -0.88945918   0.34456298   0.30023111 270.42039438],[ -0.42756196  -0.85940413  -0.28038422 -11.99633205],[ 1.61409831e-01 -3.77757724e-01  9.11726916e-01 -2.31760070e+02],[0. 0. 0. 1.]
[ -0.90107614   0.31213215   0.30105698 268.41381623],[ -0.39781726  -0.87131644  -0.28731359 -12.807682  ],[ 1.72636086e-01 -3.78657083e-01  9.09294009e-01 -2.31471992e+02],[0. 0. 0. 1.]
[ -0.90402071   0.29359563   0.31072199 266.31655061],[ -0.38537911  -0.87428917  -0.29512946 -13.61021477],[ 1.85012149e-01 -3.86548909e-01  9.03521138e-01 -2.31156175e+02],[0. 0. 0. 1.]
[ -0.90550162   0.28651992   0.31300662 264.21376555],[ -0.37952229  -0.87677542  -0.29534336 -14.41796883],[ 1.89814758e-01 -3.86226882e-01  9.02662259e-01 -2.30833363e+02],[0. 0. 0. 1.]
[ -0.90430471   0.2887348    0.31442837 262.10135913],[ -0.38220715  -0.87568788  -0.29510749 -15.23699599],[ 1.90133314e-01 -3.87043865e-01  9.02245182e-01 -2.30511861e+02],[0. 0. 0. 1.]
[ -0.90114904   0.29686342   0.31591537 260.01287593],[ -0.39013079  -0.87309579  -0.29240675 -16.0721344 ],[ 1.89019515e-01 -3.86750377e-01  9.02604990e-01 -2.30198264e+02],[0. 0. 0. 1.]
[ -0.8988367    0.30238033   0.31726759 257.93374497],[ -0.39714362  -0.86811358  -0.29775115 -16.91273005],[ 1.85390212e-01 -3.93630464e-01  9.00380768e-01 -2.29886415e+02],[0. 0. 0. 1.]
[ -0.89784899   0.30756627   0.31507171 255.8804161 ],[ -0.40139613  -0.86585936  -0.29861131 -17.76115539],[ 1.80965027e-01 -3.94576425e-01  9.00866862e-01 -2.29590505e+02],[0. 0. 0. 1.]
[ -0.89807002   0.31026304   0.3117805  253.83957732],[ -0.40211959  -0.86637632  -0.29612821 -18.60974444],[ 1.78241602e-01 -3.91316915e-01  9.02829443e-01 -2.29301791e+02],[0. 0. 0. 1.]
[ -0.89654118   0.30977138   0.31663164 251.80237649],[ -0.40275637  -0.86762279  -0.29157846 -19.45261672],[ 1.84394165e-01 -3.88937514e-01  9.02621960e-01 -2.29009080e+02],[0. 0. 0. 1.]
[ -0.8980414    0.30543561   0.31659236 249.77876427],[ -0.39913238  -0.86832957  -0.29444371 -20.28145768],[ 1.84972915e-01 -3.90784904e-01  9.01705151e-01 -2.28708352e+02],[0. 0. 0. 1.]
[ -0.89985618   0.30188792   0.31483732 247.75467259],[ -0.39613376  -0.86774536  -0.30016001 -21.09891512],[ 1.82583946e-01 -3.94818532e-01  9.00434023e-01 -2.28403746e+02],[0. 0. 0. 1.]
[ -0.90776478   0.30308023   0.29000944 245.73116852],[ -0.38978417  -0.86493726  -0.31615162 -21.90044729],[ 1.55020667e-01 -4.00032397e-01  9.03295452e-01 -2.28143707e+02],[0. 0. 0. 1.]
[ -0.89294611   0.30875908   0.32758979 243.15088218],[ -0.40936781  -0.85966317  -0.30560959 -22.97000035],[ 1.87257141e-01 -4.06997612e-01  8.94028918e-01 -2.27789689e+02],[0. 0. 0. 1.]
[ -0.89250698   0.31376592   0.32400961 241.13746912],[ -0.41229322  -0.8588315   -0.30401111 -23.83543876],[ 1.82881330e-01 -4.04919008e-01  8.95876675e-01 -2.27500723e+02],[0. 0. 0. 1.]
[ -0.89142854   0.32037566   0.32049118 239.12830823],[ -0.41644735  -0.85802372  -0.30061089 -24.71503051],[ 1.78680625e-01 -4.01440827e-01  8.98286422e-01 -2.27212721e+02],[0. 0. 0. 1.]
[ -0.88819141   0.32801586   0.32174776 237.16609847],[ -0.42149886  -0.86042522  -0.2863689  -25.59918422],[ 1.82906348e-01 -3.89966712e-01  9.02480599e-01 -2.26935574e+02],[0. 0. 0. 1.]
[ -0.89197473   0.33225628   0.30657273 235.18784285],[ -0.42028177  -0.85928279  -0.29154129 -26.48244316],[ 1.66566249e-01 -3.88894391e-01  9.06099794e-01 -2.26679226e+02],[0. 0. 0. 1.]
[ -0.89128039   0.33520752   0.30537712 233.17095108],[ -0.42293696  -0.8574004   -0.29323861 -27.38063946],[ 1.63534673e-01 -3.90513097e-01  9.05955811e-01 -2.26424224e+02],[0. 0. 0. 1.]
[ -0.88986651   0.33768958   0.30676267 231.18476447],[ -0.42610219  -0.85544679  -0.29435983 -28.26014446],[ 1.63016895e-01 -3.92653208e-01  9.05123721e-01 -2.26178959e+02],[0. 0. 0. 1.]
[ -0.89275379   0.34358386   0.29144606 229.23159293],[ -0.42480866  -0.85742062  -0.2904608  -29.14137401],[ 1.50094216e-01 -3.83118785e-01  9.11422911e-01 -2.25960618e+02],[0. 0. 0. 1.]
[ -0.88621396   0.34959271   0.30398974 227.28734868],[ -0.43229081  -0.85996044  -0.27127973 -30.04065547],[ 1.66581733e-01 -3.71823851e-01  9.13234663e-01 -2.25729983e+02],[0. 0. 0. 1.]
[ -0.88727095   0.35409816   0.2955753  225.38440221],[ -0.43289411  -0.8604944   -0.26861138 -30.92489437],[ 1.59226099e-01 -3.66283878e-01  9.16778692e-01 -2.25503244e+02],[0. 0. 0. 1.]
[ -0.88677168   0.35637513   0.29433442 223.4654298 ],[ -0.43559212  -0.85732745  -0.27431577 -31.80999056],[ 1.54581661e-01 -3.71465208e-01  9.15487908e-01 -2.25265211e+02],[0. 0. 0. 1.]
[ -0.86926332   0.3574716    0.34146059 221.51423036],[ -0.45270317  -0.85311344  -0.25934013 -32.74268412],[ 1.98597885e-01 -3.80015156e-01  9.03408745e-01 -2.24965259e+02],[0. 0. 0. 1.]
[ -0.89064103   0.36151852   0.27579505 219.6580936 ],[ -0.43677828  -0.8488291   -0.29784876 -33.6095072 ],[ 1.26425021e-01 -3.85737618e-01  9.13905468e-01 -2.24764150e+02],[0. 0. 0. 1.]
[ -0.8795234    0.36848278   0.30109639 217.71982299],[ -0.45206631  -0.84457922  -0.2869181  -34.54199269],[ 1.48575371e-01 -3.88466719e-01  9.09405832e-01 -2.24547041e+02],[0. 0. 0. 1.]
[ -0.8761144    0.37660223   0.30098889 215.84341394],[ -0.4597097   -0.84066796  -0.28625929 -35.46108024],[ 1.45225832e-01 -3.89163400e-01  9.09649001e-01 -2.24365787e+02],[0. 0. 0. 1.]
[ -0.87334973   0.39037126   0.29132545 214.00893557],[ -0.4708411   -0.82978255  -0.29961571 -36.39533863],[ 1.24775412e-01 -3.98837299e-01  9.08493206e-01 -2.24190116e+02],[0. 0. 0. 1.]
[ -0.86215502   0.41124712   0.29591304 212.19509877],[ -0.49016816  -0.82479813  -0.28185675 -37.38898056],[ 1.28155750e-01 -3.88051362e-01  9.12684088e-01 -2.24042437e+02],[0. 0. 0. 1.]
[ -0.85643194   0.42515505   0.29286092 210.41897097],[ -0.50109827  -0.82105257  -0.2734469  -38.38451698],[ 1.24196882e-01 -3.80940757e-01  9.16220101e-01 -2.23901537e+02],[0. 0. 0. 1.]
[ -0.85267792   0.43734971   0.28577192 208.25701769],[ -0.50909034  -0.81842084  -0.26648518 -39.6194511 ],[ 1.17334480e-01 -3.72709752e-01  9.20499897e-01 -2.23738857e+02],[0. 0. 0. 1.]
[ -0.84791399   0.44738599   0.28440754 206.12419735],[ -0.51715635  -0.81602491  -0.25817176 -40.85693026],[ 1.16581206e-01 -3.65990612e-01  9.23287439e-01 -2.23584375e+02],[0. 0. 0. 1.]
[ -0.84891262   0.44822195   0.28007937 204.01618858],[ -0.515438    -0.81931179  -0.25110128 -42.0804372 ],[ 1.16923222e-01 -3.57526594e-01  9.26554744e-01 -2.23426460e+02],[0. 0. 0. 1.]
[ -0.85109521   0.44406836   0.28007185 201.9322322 ],[ -0.51119864  -0.82250046  -0.24933701 -43.2590219 ],[ 1.19636552e-01 -3.55381882e-01  9.27033340e-01 -2.23264449e+02],[0. 0. 0. 1.]
[ -0.85555172   0.43560597   0.27978329 199.86994402],[ -0.50243906  -0.82893404  -0.24581162 -44.41300939],[ 1.24844883e-01 -3.50878611e-01  9.28061397e-01 -2.23092458e+02],[0. 0. 0. 1.]
[ -0.86118781   0.42214201   0.28311073 197.8132802 ],[ -0.49052334  -0.83620083  -0.24526523 -45.51881428],[ 1.33200674e-01 -3.50091846e-01  9.27196462e-01 -2.22903725e+02],[0. 0. 0. 1.]
[ -0.87042469   0.40476921   0.28021912 195.75546881],[ -0.47320035  -0.84490913  -0.24941932 -46.57272437],[ 1.35802430e-01 -3.49700518e-01  9.26966692e-01 -2.22697795e+02],[0. 0. 0. 1.]
[ -0.87760253   0.38692732   0.28302128 193.68929847],[ -0.45696906  -0.85364399  -0.24994243 -47.57774176],[ 1.44889860e-01 -3.48682082e-01  9.25973938e-01 -2.22476599e+02],[0. 0. 0. 1.]
[ -0.88427371   0.37222778   0.28196895 191.61902434],[ -0.44313501  -0.85933592  -0.2552903  -48.55526752],[ 1.47279904e-01 -3.50696817e-01  9.24835322e-01 -2.22250712e+02],[0. 0. 0. 1.]
[ -0.89104986   0.35541521   0.28232991 189.55767915],[ -0.42880391  -0.86310107  -0.26680282 -49.4741218 ],[ 1.48853464e-01 -3.58798786e-01  9.21469521e-01 -2.22015797e+02],[0. 0. 0. 1.]
[ -0.89390776   0.34041683   0.29162528 187.50671721],[ -0.41922182  -0.86521766  -0.27504812 -50.35069886],[ 1.58688331e-01 -3.68123329e-01  9.16134940e-01 -2.21765337e+02],[0. 0. 0. 1.]
[ -0.89371729   0.33578086   0.29752415 185.49007976],[ -0.41649719  -0.86746765  -0.27208449 -51.22361272],[ 1.66731814e-01 -3.67084583e-01  9.15122621e-01 -2.21507804e+02],[0. 0. 0. 1.]
[ -0.88858532   0.34479174   0.30254715 183.48166655],[ -0.42418841  -0.86866944  -0.25588589 -52.13781184],[ 1.74586120e-01 -3.55713446e-01  9.18143579e-01 -2.21245303e+02],[0. 0. 0. 1.]
[ -0.88930603   0.35362652   0.28997079 181.48325462],[ -0.42832031  -0.86625334  -0.25719033 -53.06774644],[ 1.60238845e-01 -3.52921289e-01  9.21829744e-01 -2.20989713e+02],[0. 0. 0. 1.]
[ -0.88912781   0.3579627    0.28515688 179.44717839],[ -0.43149184  -0.86334411  -0.26163282 -54.00738542],[ 1.52533718e-01 -3.55667885e-01  9.22081244e-01 -2.20753234e+02],[0. 0. 0. 1.]
[ -0.8873611    0.35747984   0.29120172 177.38004773],[ -0.43393194  -0.86098388  -0.2653485  -54.94896544],[ 1.55863249e-01 -3.61821666e-01  9.19125524e-01 -2.20513344e+02],[0. 0. 0. 1.]
[ -0.88942515   0.3546395    0.28836389 175.31596101],[ -0.430324    -0.86237297  -0.2667098  -55.89376436],[ 1.54091398e-01 -3.61308304e-01  9.19626093e-01 -2.20273797e+02],[0. 0. 0. 1.]
[ -0.8920495    0.35010292   0.28578949 173.23357739],[ -0.42555586  -0.86359906  -0.27036803 -56.8257137 ],[ 1.52150896e-01 -3.62801060e-01  9.19361461e-01 -2.20036414e+02],[0. 0. 0. 1.]
[ -0.89261177   0.34506429   0.29012906 171.14265971],[ -0.42151536  -0.86704973  -0.26561168 -57.7614076 ],[ 1.59903220e-01 -3.59381970e-01  9.19388688e-01 -2.19789228e+02],[0. 0. 0. 1.]
[ -0.89665309   0.33231857   0.29253649 169.06932611],[ -0.40965048  -0.8733613   -0.26348914 -58.64944167],[ 1.67927719e-01 -3.56096068e-01  9.19236570e-01 -2.19532509e+02],[0. 0. 0. 1.]
[ -0.9035876    0.30998903   0.29569622 167.00099054],[ -0.39044229  -0.87995232  -0.27062654 -59.4719836 ],[ 1.76307313e-01 -3.59987099e-01  9.16146833e-01 -2.19240155e+02],[0. 0. 0. 1.]
[ -0.90996492   0.28514296   0.30109356 164.95060568],[ -0.37066065  -0.88484515  -0.28224057 -60.22633202],[ 1.85942267e-01 -3.68432555e-01  9.10869324e-01 -2.18931600e+02],[0. 0. 0. 1.]
[ -0.91451365   0.26453273   0.30608369 162.92456228],[ -0.3557513   -0.88610029  -0.29709811 -60.9337715 ],[ 1.92628673e-01 -3.80589947e-01  9.04458671e-01 -2.18608367e+02],[0. 0. 0. 1.]
[ -0.91346926   0.26134354   0.31188695 160.92696564],[ -0.35811961  -0.88026305  -0.31126725 -61.63645913],[ 1.93194871e-01 -3.96025897e-01  8.97685485e-01 -2.18288663e+02],[0. 0. 0. 1.]
[ -0.90940962   0.27193383   0.31468418 158.96979149],[ -0.37031191  -0.87385797  -0.31502593 -62.37675727],[ 1.89323071e-01 -4.03018911e-01  8.95395182e-01 -2.17990290e+02],[0. 0. 0. 1.]
[ -0.90889028   0.27894678   0.31001152 157.05892911],[ -0.37661738  -0.86827179  -0.32289851 -63.10919053],[ 1.79102758e-01 -4.10235048e-01  8.94219999e-01 -2.17717241e+02],[0. 0. 0. 1.]
[ -0.91489432   0.28970958   0.28113474 155.1974947 ],[ -0.37514124  -0.86738289  -0.32698009 -63.845186  ],[ 1.49122204e-01 -4.04617460e-01  9.02245687e-01 -2.17495122e+02],[0. 0. 0. 1.]
[ -0.89616714   0.29333155   0.33292801 153.27525253],[ -0.39777371  -0.86358085  -0.30984541 -64.6191968 ],[ 1.96622818e-01 -4.10103288e-01  8.90592365e-01 -2.17219235e+02],[0. 0. 0. 1.]
[ -0.89317245   0.29488463   0.33953796 151.38540896],[ -0.40413056  -0.85751743  -0.31834313 -65.39995533],[ 1.97285225e-01 -4.21552984e-01  8.85082833e-01 -2.16900393e+02],[0. 0. 0. 1.]
[ -0.90412544   0.29548489   0.3086193  149.46121332],[ -0.39420741  -0.85547906  -0.33579174 -66.18676669],[ 1.64795960e-01 -4.25257872e-01  8.89942714e-01 -2.16623716e+02],[0. 0. 0. 1.]
[ -0.89959108   0.29455576   0.32244811 147.42184097],[ -0.39805011  -0.8567819   -0.32784277 -67.02109791],[ 1.79699729e-01 -4.23274940e-01  8.88001313e-01 -2.16334790e+02],[0. 0. 0. 1.]
[ -0.90038834   0.29567531   0.31918168 145.34655755],[ -0.39699353  -0.85849921  -0.32461553 -67.87079257],[ 1.78036421e-01 -4.18993097e-01  8.90363868e-01 -2.16032117e+02],[0. 0. 0. 1.]
[ -0.901976     0.29568297   0.31465994 143.20224911],[ -0.39402408  -0.86168457  -0.31975729 -68.74416898],[ 1.76590825e-01 -4.12396997e-01  8.93725012e-01 -2.15722964e+02],[0. 0. 0. 1.]
[ -0.90283942   0.29114675   0.31640884 140.9958232 ],[ -0.38971598  -0.8649938   -0.31608097 -69.62697229],[ 1.81665734e-01 -4.08679939e-01  8.94415043e-01 -2.15397967e+02],[0. 0. 0. 1.]
[ -0.90257407   0.28851257   0.31956305 138.77752677],[ -0.38823301  -0.86625889  -0.31443707 -70.50185711],[ 1.86105288e-01 -4.07867676e-01  8.93872911e-01 -2.15066615e+02],[0. 0. 0. 1.]
[ -0.90083794   0.29201138   0.32127924 136.58654417],[ -0.3920866   -0.86496941  -0.31320286 -71.37857675],[ 1.86437919e-01 -4.08114302e-01  8.93691009e-01 -2.14739671e+02],[0. 0. 0. 1.]
[ -0.89889627   0.29806872   0.32115502 134.42338859],[ -0.39696398  -0.86428136  -0.30892932 -72.26196613],[ 1.85486129e-01 -4.05182385e-01  8.95221833e-01 -2.14417082e+02],[0. 0. 0. 1.]
[ -0.89745731   0.30329898   0.32028131 132.27851813],[ -0.4011208   -0.86321491  -0.3065324  -73.15442383],[ 1.83500635e-01 -4.03571241e-01  8.96358059e-01 -2.14101732e+02],[0. 0. 0. 1.]
[ -0.8958369    0.30620375   0.32204892 130.15642741],[ -0.40478366  -0.8613259   -0.30703076 -74.04183401],[ 1.83375099e-01 -4.05409627e-01  8.95553799e-01 -2.13786853e+02],[0. 0. 0. 1.]
[ -0.89419287   0.30967044   0.32330067 128.06916576],[ -0.4086964   -0.85941609  -0.30719901 -74.92798588],[ 1.82719350e-01 -4.06826985e-01  8.95044939e-01 -2.13480521e+02],[0. 0. 0. 1.]
[ -0.89233636   0.31414987   0.3241075  125.99419806],[ -0.41236936  -0.85937492  -0.30236776 -75.8271471 ],[ 1.83541063e-01 -4.03465747e-01  8.96397272e-01 -2.13176844e+02],[0. 0. 0. 1.]
[ -0.89265459   0.31579613   0.32162181 123.92288235],[ -0.41179553  -0.86151109  -0.29702372 -76.72342557],[ 1.83281817e-01 -3.97582013e-01  8.99075257e-01 -2.12873389e+02],[0. 0. 0. 1.]
[ -0.89450204   0.31067666   0.32147489 121.83573871],[ -0.40617416  -0.86519361  -0.29404519 -77.60784208],[ 1.86785045e-01 -3.93598818e-01  9.00106281e-01 -2.12555524e+02],[0. 0. 0. 1.]
[ -0.8954184    0.30526264   0.3240997  119.74637177],[ -0.40148785  -0.8682607   -0.291429   -78.47905363],[ 1.92440644e-01 -3.91072982e-01  9.00015845e-01 -2.12225845e+02],[0. 0. 0. 1.]
[ -0.89876644   0.30079723   0.31896696 117.67513609],[ -0.39543182  -0.87035806  -0.29344593 -79.32769887],[ 1.89347741e-01 -3.89869039e-01  9.01193412e-01 -2.11904792e+02],[0. 0. 0. 1.]
[ -0.89954994   0.30273756   0.31489661 115.63719668],[ -0.39582461  -0.8698253   -0.29449418 -80.16338186],[ 1.84750587e-01 -3.89556046e-01  9.02282277e-01 -2.11597957e+02],[0. 0. 0. 1.]
[ -0.89692889   0.30416099   0.3209434  113.59246974],[ -0.3998384   -0.86782736  -0.29496597 -81.00197238],[ 1.88806319e-01 -3.92888994e-01  8.99994673e-01 -2.11288353e+02],[0. 0. 0. 1.]
[ -0.89906301   0.30628819   0.31284699 111.56014156],[ -0.39980458  -0.86558662  -0.30152297 -81.83540166],[ 1.78443247e-01 -3.96165808e-01  9.00672338e-01 -2.10991523e+02],[0. 0. 0. 1.]
[ -0.89260095   0.30589292   0.33119943 109.5159572 ],[ -0.4075067   -0.86167329  -0.3024193  -82.68457839],[ 1.92877779e-01 -4.04905745e-01  8.93783811e-01 -2.10668374e+02],[0. 0. 0. 1.]
[ -0.8924535    0.31015023   0.32761804 107.50098083],[ -0.41152685  -0.85723955  -0.30949313 -83.53231435],[ 1.84857777e-01 -4.11031845e-01  8.92681592e-01 -2.10362119e+02],[0. 0. 0. 1.]
[ -0.89074297   0.31484195   0.32779795 105.50455643],[ -0.4157826   -0.85576209  -0.30788971 -84.40034275],[ 1.83580462e-01 -4.10543283e-01  8.93169875e-01 -2.10064560e+02],[0. 0. 0. 1.]
[ -0.89149039   0.30821844   0.33203356 103.52732738],[ -0.4115019   -0.85746844  -0.30889168 -85.23763662],[ 1.89502193e-01 -4.12006400e-01  8.91257340e-01 -2.09759782e+02],[0. 0. 0. 1.]
[ -0.89281365   0.30020333   0.33580015 101.63734225],[ -0.40549715  -0.86026877  -0.30904646 -86.02112394],[ 1.96101601e-01 -4.12086898e-01  8.89791296e-01 -2.09457613e+02],[0. 0. 0. 1.]
[-0.89192332  0.29185514  0.34538872 99.55877963],[ -0.40172328  -0.86207457  -0.30894311 -86.86757319],[ 2.07584200e-01 -4.14304256e-01  8.86149414e-01 -2.09111938e+02],[0. 0. 0. 1.]
[-0.89693412  0.2867118   0.33660885 97.6247112 ],[ -0.39429633  -0.86314589  -0.31545137 -87.64880796],[ 2.00098920e-01 -4.15662735e-01  8.87234418e-01 -2.08792200e+02],[0. 0. 0. 1.]
[-0.89812933  0.28222006  0.33721736 95.69845269],[ -0.39129374  -0.86281766  -0.32005451 -88.41081437],[ 2.00631292e-01 -4.19401380e-01  8.85352793e-01 -2.08468396e+02],[0. 0. 0. 1.]
[-0.9003832   0.28199441  0.33134459 93.75599874],[ -0.38727594  -0.86651464  -0.31491224 -89.18727812],[ 1.98311441e-01 -4.11863482e-01  8.89404882e-01 -2.08145117e+02],[0. 0. 0. 1.]
[-0.90054377  0.28099405  0.33175784 91.74860565],[ -0.38490181  -0.87010962  -0.30783088 -89.98597631],[ 2.02167047e-01 -4.04909374e-01  8.91726911e-01 -2.07806923e+02],[0. 0. 0. 1.]
[-0.91301233  0.27801784  0.29852063 89.69214976],[ -0.36861044  -0.875736    -0.31178967 -90.7727587 ],[ 1.74742176e-01 -3.94705634e-01  9.02038045e-01 -2.07509807e+02],[0. 0. 0. 1.]
[-0.90812705  0.27758257  0.31345364 87.51297855],[ -0.37337356  -0.87566665  -0.30626803 -91.60568519],[ 1.89466235e-01 -3.95165581e-01  8.98858559e-01 -2.07153770e+02],[0. 0. 0. 1.]
[-0.89766645  0.28465222  0.33640462 85.64729236],[ -0.38702465  -0.87429635  -0.29294678 -92.33731726],[   0.21072938   -0.39316538    0.89499392 -206.86823693],[0. 0. 0. 1.]
[-0.88940962  0.28170169  0.35999262 83.74445921],[ -0.39579789  -0.86857675  -0.29819199 -93.1055893 ],[   0.22868003   -0.40769915    0.88401745 -206.46891587],[0. 0. 0. 1.]
[-0.89276864  0.2812011   0.35198026 81.77105147],[ -0.39296376  -0.86814863  -0.30314589 -93.8955747 ],[   0.22032622   -0.40895463    0.88555771 -206.1083528 ],[0. 0. 0. 1.]
[-0.90515544  0.27710826  0.32234242 79.31045985],[ -0.37816222  -0.87125203  -0.31291091 -94.86340953],[ 1.94131289e-01 -4.05130738e-01  8.93410392e-01 -2.05670190e+02],[0. 0. 0. 1.]
[-0.90451296  0.27568062  0.32535595 76.6830599 ],[ -0.37638139  -0.8747648   -0.3051616  -95.87954001],[ 2.00482790e-01 -3.98480545e-01  8.94997154e-01 -2.05231227e+02],[0. 0. 0. 1.]
[-0.90543445  0.27112206  0.32662102 73.99210305],[ -0.3725729   -0.87630589  -0.30541353 -96.91551809],[ 2.03415578e-01 -3.98222070e-01  8.94450270e-01 -2.04764525e+02],[0. 0. 0. 1.]
[-0.90630661  0.26815341  0.32665284 72.1395707 ],[ -0.36987904  -0.87719317  -0.30613992 -97.61632348],[   0.20444517   -0.39827867    0.89419029 -204.44401783],[0. 0. 0. 1.]
[-0.90654166  0.26493678  0.32861943 70.20403981],[ -0.36802096  -0.87735886  -0.30789934 -98.34169878],[   0.20674331   -0.40006242    0.89286464 -204.09653902],[0. 0. 0. 1.]
[-0.90704012  0.26369831  0.32823988 67.76203906],[ -0.36610407  -0.87899291  -0.30551476 -99.25951405],[   0.2079568    -0.3972841     0.89382286 -203.66733572],[0. 0. 0. 1.]
[-0.90730602  0.26249263  0.32847132 65.74658378],[  -0.36542906   -0.87868506   -0.3072038  -100.01535398],[   0.20798411   -0.39876082    0.89315868 -203.30198397],[0. 0. 0. 1.]
